Campaign ID,Campaign Name,Country,Application ID,Application name,Pricing Model,Bid,Impressions,Clicks,Installs,Completions,Spend,D1 Ad Revenue,D3 Ad Revenue,D7 Ad Revenue,D14 Ad Revenue,D30 Ad Revenue,D1 IAP Revenue,D3 IAP Revenue,D7 IAP Revenue,D14 IAP Revenue,D30 IAP Revenue,D1 ROAS,D3 ROAS,D7 ROAS,D14 ROAS,D30 ROAS,D1 Retention,D3 Retention,D7 Retention
4295025,Hempire - Android - RV - T1,HU,257611,Shootout 3D,CPI,0.01,482,151,2,2,3,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0,0,0
4295025,Hempire - Android - RV - T1,ES,131389,League of Gamers,CPI,0.07,70,19,2,2,3,0.09,0.1,0.11,0.11,0.11,6.36,6.36,6.36,6.36,6.36,215.09,215.55,215.64,215.64,215.64,0,0,0
4295025,Hempire - Android - RV - T1,GB,255707,Cool Goal!,CPI,1.17,302,126,2,2,2.3,0.13,0.39,0.44,0.44,0.44,0,0,0,0,0,5.55,17.11,19.21,19.21,19.21,0,0,0
4295025,Hempire - Android - RV - T1,GB,164633,Women's Soccer Manager - Football Manager Game,CPI,1.21,300,30,2,2,3.15,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,6.5,6.5,6.5,6.5,6.5,0,0,0
4295025,Hempire - Android - RV - T1,AT,194255,Golf Orbit,CPI,0.55,142,40,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.31,0.31,0.31,0.31,0.31,0,0,0
4295025,Hempire - Android - RV - T1,SE,176629,Mini Golf King - Multiplayer Game,CPI,0.5,218,16,2,2,2.03,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.29,0.29,0.29,0.29,0.29,0,0,0
4295025,Hempire - Android - RV - T1,CA,192339,Restaurant: Kitchen Star,CPI,1.12,10,4,2,2,4.41,0.17,0.22,0.25,0.34,0.38,0,0,0,0,0,3.78,4.94,5.64,7.62,8.65,0,0,0
4295025,Hempire - Android - RV - T1,AU,256857,It’s Always Sunny: The Gang Goes Mobile,CPI,0.48,166,21,2,2,2.3,0.24,0.24,0.29,0.29,0.29,0,0,0,0,0,10.43,10.43,12.43,12.43,12.43,0,0,0
4295025,Hempire - Android - RV - T1,HU,201951,68,CPI,0.05,417,23,2,2,3.78,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.22,0.22,0.22,0.22,0.22,0,0,0
4295025,Hempire - Android - RV - T1,NZ,137333,ZooCraft,CPI,0.19,115,26,2,2,3.5,0.01,0.01,0.01,0.01,0.02,0,0,0,0,0,0.39,0.39,0.39,0.39,0.55,0,0,0
4295025,Hempire - Android - RV - T1,FR,226995,From Zero to Hero: Cityman,CPI,0.14,89,23,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,126843,Solitaire,CPI,0.08,228,44,2,2,3,0.07,0.09,0.09,0.26,0.26,0,0,0,0,0,2.41,2.86,2.86,8.55,8.55,0,0,0
4295025,Hempire - Android - RV - T1,ES,76693,PewDiePie's Tuber Simulator,CPI,0.07,275,91,2,2,3,0.01,0.01,0.02,0.05,0.05,0,0,0,0,0,0.26,0.49,0.62,1.56,1.68,0,0,0
4295025,Hempire - Android - RV - T1,ES,220327,Transit King Tycoon  – Transport Empire Builder,CPI,0.07,279,41,2,2,3,0,0.01,0.02,0.02,0.02,0,0,0,0,0,0.07,0.42,0.51,0.51,0.51,0,0,0
4295025,Hempire - Android - RV - T1,AT,217429,Criminal Minds: The Mobile Game,CPI,0.68,104,18,2,2,2.26,0.01,0.01,0.02,0.02,0.02,0,0,0,0,0,0.4,0.4,0.8,0.8,0.8,0,0,0
4295025,Hempire - Android - RV - T1,CA,244241,Coin Kings,CPI,1.12,1099,140,2,2,3.4,0.08,0.08,0.08,0.08,0.08,0,0,0,0,0,2.23,2.23,2.23,2.23,2.23,0,0,0
4295025,Hempire - Android - RV - T1,HU,191693,Miraculous Ladybug & Cat Noir - The Official Game,CPI,0.05,516,241,2,2,3,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.06,0.06,0,0,0
4295025,Hempire - Android - RV - T1,GB,228669,Cash Frenzy Casino,CPI,0.98,856,97,2,2,3.7,0.2,0.2,0.2,0.2,0.2,1.9,1.9,1.9,1.9,1.9,56.87,56.87,56.87,56.87,56.87,0,0,0
4295025,Hempire - Android - RV - T1,HU,194051,Ez Mirror Match 2,CPI,0.05,507,123,2,2,0.6,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0.12,0.12,0,0,0
4295025,Hempire - Android - RV - T1,GB,277489,Rocket Flying: Launching!!,CPI,1.17,89,22,2,2,3.31,0.14,0.14,0.3,0.3,0.3,0,0,0,0,0,4.09,4.09,8.99,8.99,8.99,0,0,0
4295025,Hempire - Android - RV - T1,GB,183975,Harvest Season - farming manager,CPI,0.28,171,26,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,FR,237523,Dead Ahead: Zombie Warfare,CPI,0.14,100,10,2,2,3,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,1.17,1.17,1.17,1.17,1.33,0,0,0
4295025,Hempire - Android - RV - T1,GB,248837,Relax Color - Antistress coloring book for adults,CPI,1.37,170,43,2,2,3.1,0.45,0.61,0.73,0.73,0.73,0,0,0,0,0,14.44,19.52,23.53,23.53,23.53,0,0,0
4295025,Hempire - Android - RV - T1,HU,194795,Home Fantasy - Blast Cube to Design Dream House,CPI,0.05,607,116,2,2,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,CA,175831,Love Island: The Game,CPI,1.12,1603,268,2,2,2.76,0.16,0.16,0.16,0.16,0.16,0,0,0,0,0,5.94,5.94,5.94,5.94,5.94,0,0,0
4295025,Hempire - Android - RV - T1,HU,178317,Lara Croft: Relic Run,CPI,0.05,347,74,2,2,1.75,0.06,0.07,0.09,0.11,0.11,0,0,0,0,0,3.15,4.09,5.23,6.01,6.01,0,0,0
4295025,Hempire - Android - RV - T1,ES,257245,Painting Number,CPI,0.08,424,131,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,GB,37921,Criminal Case Android,CPI,1.45,3084,329,2,2,3.49,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0,0,0
4295025,Hempire - Android - RV - T1,HU,260771,Puzzle Fuzzle,CPI,0.01,1394,490,2,2,3,0.02,0.03,0.03,0.03,0.03,0,0,0,0,0,0.8,0.85,0.85,0.85,0.85,0,0,0
4295025,Hempire - Android - RV - T1,FR,265241,roadcrash.io,CPI,0.14,225,90,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,132237,Into the Dead,CPI,0.05,269,58,2,2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,DE,233771,Idle Eleven - Be a millionaire football tycoon,CPI,0.85,128,33,2,2,3,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.52,0.52,0.52,0.52,0.52,0,0,0
4295025,Hempire - Android - RV - T1,DE,240711,Soccer Manager 2019 - Top Football Management Game,CPI,0.34,658,111,2,2,1.9,0.08,0.16,0.25,0.27,0.31,0,0,0,0,0,3.98,8.28,13.07,14.37,16.27,0,0,0
4295025,Hempire - Android - RV - T1,NL,227375,TrainStation 2,CPI,0.42,1059,126,2,2,2.45,0.11,0.32,1.5,2.81,4.6,0,0,0,0,0,4.57,13.2,61.17,114.62,187.72,0,0,0
4295025,Hempire - Android - RV - T1,DE,275131,i Peel Good,CPI,0.76,311,122,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,AU,247715,Idle Zombies,CPI,0.4,82,20,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,GB,71239,Good Knight Story,CPI,0.98,110,5,2,2,3.34,0.01,0.01,0.03,0.03,0.03,0,0,0,0,0,0.19,0.19,0.87,0.87,0.87,0,0,0
4295025,Hempire - Android - RV - T1,ES,270797,Three Point Contest - My Basketball Team,CPI,0.02,116,40,2,2,3,0.02,0.03,0.08,0.2,0.21,0,0,0,0,0,0.66,1.09,2.79,6.58,6.84,0,0,0
4295025,Hempire - Android - RV - T1,NL,184615,"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",CPI,0.23,40,9,2,2,3,0.08,0.2,0.43,0.54,0.76,0,0,0,0,0,2.68,6.6,14.19,18.04,25.38,0,0,0
4295025,Hempire - Android - RV - T1,HU,278285,Ice Scream: Horror Neighborhood,CPI,0.01,1188,426,2,2,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,AU,161797,Evolution Galaxy - Mutant Creature Planets Game,CPI,0.43,123,38,2,2,3.4,0.04,0.11,0.13,0.13,0.13,0,2.81,2.81,2.81,2.81,1.23,85.87,86.37,86.37,86.37,0,0,0
4295025,Hempire - Android - RV - T1,AT,179987,Idle Cooking Tycoon - Tap Chef,CPI,0.68,35,7,2,2,2.3,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.87,0.87,0.87,0.87,0.87,0,0,0
4295025,Hempire - Android - RV - T1,HU,197373,Emoji Craft,CPI,0.04,426,118,2,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NL,258101,Merge Flowers vs. Zombies,CPI,0.12,124,31,2,2,3,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.13,0.13,0.13,0,0,0
4295025,Hempire - Android - RV - T1,HU,237789,Subway Idle,CPI,0.04,164,41,2,2,0.9,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0.12,0.12,0,0,0
4295025,Hempire - Android - RV - T1,FR,217741,Addiction Solitaire,CPI,0.01,269,19,2,2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,70363,Bomber Friends,CPI,0.02,746,228,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,GB,122051,Monster Trucks Racing,CPI,0.72,196,35,2,2,3.51,0.01,0.14,0.33,0.33,0.33,0,0,0,0,0,0.28,4.06,9.51,9.51,9.51,0,0,0
4295025,Hempire - Android - RV - T1,AT,147211,Dragon Mania Legends,CPI,0.68,562,96,2,2,2.3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.57,0.57,0.57,0.57,0.57,0,0,0
4295025,Hempire - Android - RV - T1,FR,280233,Idle Civilization,CPI,0.14,151,36,2,2,2,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,9.46,9.46,9.46,9.46,9.46,0,0,0
4295025,Hempire - Android - RV - T1,CH,251647,Bud Farm: Grass Roots,CPI,1.25,93,16,2,2,2.06,0.32,0.53,0.66,0.92,0.92,0,4.41,4.41,4.41,4.41,15.55,239.67,246.16,258.76,258.76,0,0,0
4295025,Hempire - Android - RV - T1,HU,154355,Rancho Blast,CPI,0.05,76,12,2,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NL,217429,Criminal Minds: The Mobile Game,CPI,0.42,487,79,2,2,2.29,0.01,0.01,0.02,0.02,0.02,0,0,0,0,0,0.26,0.5,0.72,0.72,0.72,0,0,0
4295025,Hempire - Android - RV - T1,ES,59663,Torque Burnout,CPI,0.08,77,33,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.27,0.27,0.27,0.27,0.27,0,0,0
4295025,Hempire - Android - RV - T1,AU,244631,Rocket Sky!,CPI,0.52,262,72,2,2,4,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.52,0.52,0.52,0.52,0.52,0,0,0
4295025,Hempire - Android - RV - T1,NL,228669,Cash Frenzy Casino,CPI,0.23,1166,94,2,2,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,205331,Choices: Stories You Play,CPI,0.08,1116,211,2,2,3,0.08,0.14,0.17,0.23,0.23,0,0,0,0,0,2.82,4.55,5.82,7.56,7.56,0,0,0
4295025,Hempire - Android - RV - T1,DE,115291,Build a Bridge!,CPI,0.34,717,213,2,2,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,AU,256481,Battle Car Tycoon: Idle Merge games,CPI,0.52,200,63,2,2,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NL,287049,Clash of Blocks,CPI,0.12,322,114,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0
4295025,Hempire - Android - RV - T1,ES,153949,Hungry Shark Evolution,CPI,0.08,613,185,2,2,3,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.66,0.66,0.66,0.66,0.66,0,0,0
4295025,Hempire - Android - RV - T1,ES,239633,SUPER HIT Baseball ,CPI,0.08,121,23,2,2,1.69,0.07,0.08,0.08,0.08,0.08,0,0,0,0,0,4.16,4.6,4.6,4.6,4.6,0,0,0
4295025,Hempire - Android - RV - T1,ES,265001,Sandwich,CPI,0.02,298,139,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,242733,Bus Game Free - Top Simulator Games,CPI,0.07,343,108,2,2,3,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0.14,0.46,0.46,0.46,0.46,0,0,0
4295025,Hempire - Android - RV - T1,DE,275605,Jane's Farm: interesting game,CPI,0.85,243,37,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,138091,Match The Emoji - Combine and Discover new Emojis!,CPI,0.05,111,38,2,2,0.74,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0
4295025,Hempire - Android - RV - T1,ES,283203,Rescue Cut - Rope Puzzle,CPI,0.02,416,177,2,2,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,GB,127131,Wiz Khalifa's Weed Farm,CPI,1.68,90,7,2,2,2.08,0.1,0.25,0.93,1.81,3.5,0,0,0,0,0,5.02,12.18,44.75,86.8,168.31,0,0,0
4295025,Hempire - Android - RV - T1,ES,215525,Make More! – Idle Manager,CPI,0.07,421,101,2,2,3,0.06,0.13,0.33,0.91,2.57,0,0,0,0,0,2,4.26,11.16,30.37,85.7,0,0,0
4295025,Hempire - Android - RV - T1,DE,119895,Fish Tycoon 2 Virtual Aquarium,CPI,0.17,111,27,2,2,1.46,0.03,0.07,1.22,1.23,1.23,0,0,0,0,0,2.04,5.09,83.89,84.13,84.13,0,0,0
4295025,Hempire - Android - RV - T1,NL,187287,Diggy's Adventure,CPI,0.23,609,64,2,2,2.03,0.03,0.03,0.1,0.16,0.16,0,0,0,0,0,1.48,1.48,4.87,7.85,7.85,0,0,0
4295025,Hempire - Android - RV - T1,GB,244727,Doodle Blast!!!,CPI,1.37,388,142,2,2,3.5,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0.93,0.93,0.93,0.93,0.93,0,0,0
4295025,Hempire - Android - RV - T1,NZ,173855,Tomb of the Mask,CPI,0.32,202,71,2,2,2.3,0.02,0.08,0.12,0.26,0.33,0,0,0,0,0,0.68,3.36,5.33,11.52,14.16,0,0,0
4295025,Hempire - Android - RV - T1,NL,176131,The Big Capitalist 3,CPI,0.42,119,28,2,2,2.49,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,1.17,1.17,1.17,1.17,1.17,0,0,0
4295025,Hempire - Android - RV - T1,NL,267381,AXES.io,CPI,0.12,256,60,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NL,151375,Bacterial Takeover - Idle Clicker,CPI,0.42,110,15,2,2,3,0.01,0.02,0.03,0.03,0.03,15.4,15.4,15.4,15.4,15.4,513.71,514.13,514.38,514.38,514.38,0,0,0
4295025,Hempire - Android - RV - T1,HU,246155,Cowboy!,CPI,0.01,22,11,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.17,0.17,0.17,0.17,0.17,0,0,0
4295025,Hempire - Android - RV - T1,ES,154355,Rancho Blast,CPI,0.08,157,21,2,2,1.77,0.06,0.15,0.53,1.06,2.4,0,0,11.16,11.16,11.16,3.66,8.69,660.56,690.11,766.13,0,0,0
4295025,Hempire - Android - RV - T1,GB,175591,Dream in the Hospital,CPI,1.06,362,73,2,2,4,0.01,0.02,0.04,0.04,0.04,0,0,0,0,0,0.31,0.48,0.94,0.94,0.94,0,0,0
4295025,Hempire - Android - RV - T1,NZ,147211,Dragon Mania Legends,CPI,0.19,702,180,2,2,3.5,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,1.26,1.26,1.26,1.26,1.26,0,0,0
4295025,Hempire - Android - RV - T1,HU,258889,Space Cat Evolution: Kitty collecting in galaxy,CPI,0.01,173,64,2,2,1.95,0.02,0.03,0.03,0.04,0.04,0,0,0,0,0,0.96,1.64,1.64,1.9,1.9,0,0,0
4295025,Hempire - Android - RV - T1,FR,253405,Trucker: Mountain Delivery,CPI,0.14,12,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,CA,161941,Harry Potter: Hogwarts Mystery,CPI,4.26,290,44,2,2,2.3,0.15,0.35,0.36,0.36,0.36,0,0,0,0,0,6.62,15.29,15.52,15.52,15.52,0,0,0
4295025,Hempire - Android - RV - T1,NL,156827,The Big Capitalist,CPI,0.42,53,9,2,2,2.42,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.81,0.81,0.81,0.81,0.81,0,0,0
4295025,Hempire - Android - RV - T1,NL,155583,Pixel Art - Colour by Number Book,CPI,0.23,642,48,2,2,3,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0,0,0
4295025,Hempire - Android - RV - T1,GB,183709,Dino Jurassic Craft: Evolution,CPI,0.42,102,41,2,2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NZ,222929,Idle Coffee Corp,CPI,0.3,425,91,2,2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,FR,233141,TLS Tunnel - Free VPN for Injection,CPI,0.14,139,26,2,2,2.06,0,0.07,0.07,0.07,0.07,0,0,0,0,0,0,3.33,3.33,3.33,3.33,0,0,0
4295025,Hempire - Android - RV - T1,GB,196803,Pinatamasters,CPI,0.76,494,142,2,2,3.15,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0.92,0.92,0.92,0.92,0.92,0,0,0
4295025,Hempire - Android - RV - T1,CH,233935,Idle Theme Park Tycoon - Recreation Game,CPI,1.25,274,59,2,2,3,0.04,0.05,0.05,0.05,0.05,0,6.62,6.62,6.62,6.62,1.48,222.4,222.4,222.4,222.4,0,0,0
4295025,Hempire - Android - RV - T1,HU,248133,Heroes & Magic,CPI,0.05,200,36,2,2,3,0,0.02,0.03,0.04,0.06,0,0,0,0,0,0.16,0.53,0.95,1.45,1.85,0,0,0
4295025,Hempire - Android - RV - T1,NL,278077,Idle Defense : Dark Forest,CPI,0.23,74,30,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,275605,Jane's Farm: interesting game,CPI,0.07,68,11,2,2,3,0.05,0.09,0.11,0.21,0.21,0,0,0,0,0,1.8,3.13,3.55,7.08,7.08,0,0,0
4295025,Hempire - Android - RV - T1,HU,252001,Line Color,CPI,0.01,1146,499,2,2,3,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0,0,0
4295025,Hempire - Android - RV - T1,HU,266249,Free slots - casino slot machines,CPI,0.05,841,121,2,2,3,0.06,0.08,0.09,0.09,0.09,4.63,4.63,4.63,4.63,4.63,156.45,157.06,157.32,157.32,157.32,0,0,0
4295025,Hempire - Android - RV - T1,HU,256755,Bottle Jump 3D,CPI,0.01,325,132,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NL,137333,ZooCraft,CPI,0.42,140,28,2,2,3,0.1,0.17,0.17,0.17,0.17,0,0,0,0,0,3.41,5.67,5.67,5.67,5.67,0,0,0
4295025,Hempire - Android - RV - T1,GB,256857,It’s Always Sunny: The Gang Goes Mobile,CPI,0.54,219,50,2,2,2.01,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0,4.35,4.35,4.35,4.35,4.35,0,0,0
4295025,Hempire - Android - RV - T1,HU,29252,Real Steel Boxing Champions,CPI,0.05,575,174,2,2,0.59,0.16,0.29,0.65,0.93,1.14,0,0,0,0,0,27.4,49.56,109.58,157.49,193.65,0,0,0
4295025,Hempire - Android - RV - T1,CH,250561,Island King - Be the Coin Master,CPI,1.25,101,12,2,2,3,0.48,1.46,2.82,4.99,8.23,0,0,0,0,0,16.03,48.69,93.99,166.37,274.41,0,0,0
4295025,Hempire - Android - RV - T1,NL,57931,Agar.io,CPI,0.12,1600,518,2,2,3,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.52,0.52,0.52,0.52,0.52,0,0,0
4295025,Hempire - Android - RV - T1,AU,235429,Car Smasher,CPI,0.48,93,25,2,2,2.17,0.03,0.03,0.04,0.04,0.04,0,0,0,0,0,1.27,1.27,1.99,1.99,1.99,0,0,0
4295025,Hempire - Android - RV - T1,HU,138153,San Andreas Crime City,CPI,0.05,260,43,2,2,0.9,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,3.46,3.46,3.46,3.46,3.46,0,0,0
4295025,Hempire - Android - RV - T1,ES,160745,Gummy Drop! – Free Match 3 Puzzle Game,CPI,0.08,1888,199,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,159805,Merge Farm! Android,CPI,0.01,22,5,2,2,1.71,0,0,0.02,0.04,0.04,0,0,0,0,0,0.08,0.08,0.9,2.21,2.28,0,0,0
4295025,Hempire - Android - RV - T1,ES,162435,Dead Zed,CPI,0.08,282,67,2,2,3,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0.16,0.16,0,0,0
4295025,Hempire - Android - RV - T1,AU,179325,My Cafe: Recipes & Stories - World Cooking Game,CPI,0.48,781,147,2,2,3.97,0.4,1.03,2.81,5.63,8.91,0,0,0,0,0,9.96,25.95,70.66,141.72,224.4,0,0,0
4295025,Hempire - Android - RV - T1,NL,50182,Piano Tiles 2(Don't Tap...2),CPI,0.12,629,142,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,282057,Idle Tap Airport,CPI,0.04,354,72,2,2,1.95,0.24,0.33,0.46,0.51,0.87,0,0,0,0,0,12.44,17.13,23.62,26.28,44.65,0,0,0
4295025,Hempire - Android - RV - T1,NZ,233521,Lightning Link Casino – Free Slots Games,CPI,0.31,2101,179,2,2,2.3,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,4.38,4.38,4.38,4.38,4.38,0,0,0
4295025,Hempire - Android - RV - T1,NL,250921,My Success Story business game,CPI,0.42,118,28,2,2,2.46,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.21,0.21,0.21,0.21,0.21,0,0,0
4295025,Hempire - Android - RV - T1,CH,26679,Coin Dozer - Free Prizes,CPI,1.25,70,10,2,2,3,0.15,0.15,0.15,0.15,0.15,0,0,0,0,0,5.16,5.16,5.16,5.16,5.16,0,0,0
4295025,Hempire - Android - RV - T1,AU,159805,Merge Farm! Android,CPI,0.52,165,31,2,2,4,0.01,0.01,0.09,0.09,0.09,0,0,0,0,0,0.13,0.25,2.25,2.25,2.25,0,0,0
4295025,Hempire - Android - RV - T1,AU,275639,Drop & Smash,CPI,0.52,266,105,2,2,4,0.76,0.83,0.87,0.87,0.87,15.15,15.15,15.15,15.15,15.15,397.85,399.49,400.56,400.56,400.56,0,0,0
4295025,Hempire - Android - RV - T1,HU,221627,Mad For Dance - Taptap Dance,CPI,0.04,64,15,2,2,0.9,0,0,0,0,0,0,0,0,0,0,0.27,0.51,0.51,0.51,0.51,0,0,0
4295025,Hempire - Android - RV - T1,NL,174167,Slots 2018: free casino games and slot machines!,CPI,0.23,450,35,2,2,2,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0,0,0
4295025,Hempire - Android - RV - T1,FR,275075,Idle Monster Factory,CPI,0.17,191,41,2,2,2,0.12,0.12,0.12,0.12,0.12,0,0,0,0,0,6.17,6.17,6.17,6.17,6.17,0,0,0
4295025,Hempire - Android - RV - T1,NZ,69751,Taps to Riches,CPI,0.36,202,32,2,2,2.3,0,0,0.44,0.49,0.49,0,0,0,0,0,0,0.18,19.34,21.2,21.2,0,0,0
4295025,Hempire - Android - RV - T1,DE,158607,Block Craft 3D: Building Simulator Games For Free,CPI,0.16,486,225,2,2,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NZ,187287,Diggy's Adventure,CPI,0.19,541,78,2,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,175597,Garden Mania 3,CPI,0.05,637,73,2,2,1.81,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0,0,0
4295025,Hempire - Android - RV - T1,NL,221027,Art Inc. - Trendy Business Clicker,CPI,0.23,64,16,2,2,3,0.01,0.02,0.02,0.02,0.02,0,0,0,0,0,0.32,0.6,0.75,0.75,0.75,0,0,0
4295025,Hempire - Android - RV - T1,GB,182867,Into the Deep Web - Internet Mystery Idle Clicker,CPI,0.32,55,18,2,2,2.3,0.11,0.39,0.83,1.61,2.02,0,0,0,0,0,4.76,16.95,36.04,69.86,87.71,0,0,0
4295025,Hempire - Android - RV - T1,AU,232665,Nimses,CPI,1.02,275,25,2,2,2.3,0.93,1.65,1.69,1.84,2.82,0,0,0,0,0,40.6,71.67,73.64,80.07,122.71,0,0,0
4295025,Hempire - Android - RV - T1,HU,222425,Home Design Makeover,CPI,0.05,879,240,2,2,3,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,1.66,1.66,1.66,1.66,1.66,0,0,0
4295025,Hempire - Android - RV - T1,ES,232173,House Paint,CPI,0.1,1320,488,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,DE,235945,Tip Tap Soccer,CPI,0.85,51,15,2,2,2.71,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,3.25,3.25,0,0,0
4295025,Hempire - Android - RV - T1,AU,271741,HappySlice,CPI,0.48,17,7,2,2,3.5,0.54,0.54,0.54,0.54,0.54,0,0,0,0,0,15.5,15.5,15.5,15.5,15.5,0,0,0
